flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
44167202,3780971,F-HMLL,CRJX,HO023CU,A54023,BOD,LYS,LYS,
44167174,11015641,N62WA,,N62WA,,,,,
44167159,3757869,F-GVZN,AT72,HO073TD,A54073,PUF,LYS,LYS,
44167181,3416469,EC-JGM,A320,VLG7352,VY7352,BCN,FEZ,FEZ,
44167173,11106131,N709PS,CRJ7,,,,,,
44167186,5022006,EI-CUN,B734,BPA1439,BV1439,MXP,FCO,FCO,
44167188,4456734,OE-LVI,F100,AUA757S,OS757,VIE,SJJ,SJJ,
44167161,,N7542A,MD82,AAL1199,AA1199,STL,ORD,ORD,
44167139,3952134,D-ACPF,CRJ7,DLH8KA,LH2147,STR,MUC,MUC,
44167214,12258060,,,,,,,,
44167137,7864709,B-HTD,A321,HDA294,KA294,HAN,HKG,HKG,
44167224,409750,5N-MJD,B737,ARA88,W388,ROB,ACC,ACC,
44167163,11107764,N710SY,B737,SCX265,SY265,LAN,DCA,DCA,
44167131,3956461,D-AGWM,A319,GWI7GC,4U773,PRG,CGN,CGN,
44167212,12258678,,,,,,,,
44167223,4595562,OH-LXI,A320,FIN8LF,AY428,RVN,HEL,HEL,
44167195,4341964,VP-BHK,A319,SBI1212,S71212,STW,DME,DME,
44167172,8389736,VT-INS,A320,IGO426,6E426,BLR,BOM,BOM,
44167211,10789013,N398AV,A320,AVA9220,AV9220,CLO,BOG,BOG,
44167148,4837812,-,,SLD556,,,,,
44167147,172455,TS-INH,A320,LBT2124,BJ2124,NBE,,,
44167205,8389798,VT-PPK,A321,AIC441,AI441,IXU,BOM,BOM,
44167213,12257850,,,,,,,,
44167191,12258427,,,,,,,,
44167134,11390112,N989AN,B738,AAL1100,AA1100,DFW,LGA,LGA,
44167167,,N12201,E45X,ASQ4321,EV4321,CLE,STL,STL,
44167162,3951085,D-ABOM,B753,CFG765,DE765,TFS,,,
44167200,4219970,G-EZGE,A319,EZY30GT,U26818,SXF,GLA,GLA,
44167208,7454533,HL7745,A320,AAR8948,OZ8948,CJU,GMP,GMP,
44167184,4958634,TC-JMJ,A321,THY4NM,TK2462,IST,ADA,ADA,
44167209,8915013,HS-BBE,A320,AIQ2965,FD2965,HKG,HKT,HKT,
44167170,8390596,VT-JFL,B738,JAI2023,9W2023,BOM,AMD,AMD,
44167192,12258452,,,,,,,,
44167187,0,,CL30,CL30,,,,,
44167133,3934793,D-ASXG,B738,SXD7KA,,SPC,ACE,ACE,
44167142,8106249,B-2917,B737,CSN6425,CZ6425,WUH,HKG,HKG,
44167158,10291221,,,,,,,,
44167189,12257000,,,,,,,,
44167164,14978481,PR-GXB,B738,GLO1016,G31016,CGH,SDU,SDU,
44167217,12258893,,,,,,,,
44167132,7786061,9V-SRM,B772,SIA502,SQ502,SIN,BLR,BLR,
44167160,,N3745B,B738,DAL839,DL839,DCA,ATL,ATL,
44167206,7358802,XY-AGT,A320,GMR237,Y5237,RGN,BKK,BKK,
44167129,14975572,PR-MHY,A320,TAM3076,JJ3076,GIG,VIX,VIX,
44167152,,N396DA,B738,DAL1327,DL1327,CMH,LAX,LAX,
44167155,14978082,PR-PDB,AT76,PTB2255,,,,,
44167207,7865965,B-5530,B738,CES254W,,PVG,,,
44167135,5030565,TF-FIR,B752,ICE571,FI571,LGW,,,
44167171,5013566,5B-DCK,A320,CYP427,CY427,SKG,LCA,LCA,
44167193,12258821,-,,,,,,,
44167218,12258862,,,,,,,,
44167166,5022206,EI-DCG,B738,RYR61,FR61,LTN,,,
44167210,7865050,B-5237,B737,CSN6400,CZ6400,XMN,XFN,XFN,
44167126,15205385,CC-CYL,A319,LNE1503,XL1503,UIO,GYE,GYE,
44167183,5030566,TF-FIO,B752,ICE503,FI503,AMS,KEF,KEF,
44167140,4837551,5T-CLB,B735,MAI100,L6100,ABJ,COO,COO,
44167138,7865262,B-6512,A333,CCA969,CA969,PEK,SIN,SIN,
44167225,14978668,PR-ONS,A320,ONE6373,O66373,FOR,GRU,GRU,
44167194,7785830,9V-SKF,A388,SIA221,SQ221,SIN,SYD,SYD,
44167185,7405715,HZ-ASK,A321,SVA1113,SV1113,DMM,JED,JED,
44167130,7867171,B-5778,B738,ZH9530,ZH9530,DLC,CGO,CGO,
44167204,0,,CRJ2,CRJ2,,,,,
44167182,7865787,B-6600,A320,CES5371,MU5371,PVG,DYG,DYG,
44167136,,N605KS,E145,EGF2738,MQ2738,GSP,DFW,DFW,
44167177,,N359NW,A320,DAL1879,DL1879,LGA,FLL,FLL,
44167201,3413446,EC-IDC,CRJ2,SAS764,SK764,WRO,CPH,CPH,
44167154,4344128,VQ-BEA,A321,AFL2131,SU2131,IST,SVO,SVO,
44167178,0,,LJ45,LJ45,,,,,
44167165,7864841,B-LAH,A333,CPA138,CX138,SYD,HKG,HKG,
44167221,7389369,A4O-EC,E170,OMA610,WY610,DXB,MCT,MCT,
44167222,9003145,A6-ERJ,A345,UAE171,EK171,DXB,KBP,KBP,
44167141,4967460,TC-SAD,B737,THY3CQ,TK7288,SAW,VAS,VAS,
44167180,10670534,N281AV,A320,AVA8433,AV8433,MDE,BOG,BOG,
44167190,12258374,,,,,,,,
44167143,10948963,N619NK,A320,NKS610,NK610,FLL,BOS,BOS,
44167216,12258751,,,,,,,,
44167179,7701053,RP-C8619,A320,PAL821,PR821,MNL,DVO,DVO,
44167295,4588028,OH-ATO,AT72,FCM489J,AY2489,HEL,JOE,JOE,
44167237,8390284,VT-IEU,A320,IGO67,6E67,COK,DXB,DXB,
44167241,12605526,C-GHLT,B763,ACA26,AC26,PVG,YVR,YVR,
44167254,3951976,D-ACKH,CRJ9,DLH1CL,LH2369,ZRH,MUC,MUC,
44167281,4459676,OE-LFR,F70,AUA623W,OS623,VIE,WAW,WAW,
44167279,4921838,HB-JVI,F100,OAW440,2L440,ZRH,BRS,BRS,
44167235,0,,PRM1,PRM1,,,,,
44167244,7668232,9M-MXH,B738,MAS380,MH380,KUL,CAN,CAN,
44167232,,N902BC,E145,EGF3229,MQ3229,ICT,ORD,ORD,
44167250,11350168,N949WN,B737,,,,,,
44167280,4921251,HB-IYT,RJ1H,SWR754,LX754,ZRH,LUX,LUX,
44167234,12588889,C-FIVW,B77W,ACA871,AC871,CDG,YUL,YUL,
44167287,,N213JQ,E170,TCF5870,S55870,LGA,BOS,BOS,
44167272,5024374,EI-RDJ,E170,AZA2055,AZ2055,LIN,FCO,FCO,
44167255,3953740,D-AEBL,E190,DLH4HU,LH1723,BEG,MUC,MUC,
44167303,4687008,LN-RRA,B737,SAS4630,SK4630,LHR,SVG,SVG,
44167325,12258864,,,,,,,,
44167311,7865505,B-5403,B738,CHH7067,HU7067,HAK,PVG,PVG,
44167319,3952144,D-ACPP,CRJ7,DLH87H,LH1252,FRA,LNZ,LNZ,
44167240,4958538,TC-JJJ,B77W,THY3875,,IST,CIA,CIA,
44167292,3958370,D-AISB,A321,DLH1PH,LH979,DUB,FRA,FRA,
44167320,4457676,OE-LGL,DH8D,AUA741K,OS741,VIE,KSC,KSC,
44167296,7454596,HL7784,B77W,KAL901,KE901,ICN,CDG,CDG,
44167301,5023826,EI-EMJ,B738,RYR476X,FR7124,DUB,ACE,ACE,
44167316,4342498,VP-BTG,A321,AFL2302,SU2302,SVO,FRA,FRA,
44167253,12258854,,,,,,,,
44167262,4948651,,,EM7119,EM7119,ESB,,,
44167300,11252517,N853GT,B748,PAC237,PO237,CVG,ANC,ANC,
44167304,7865649,B-5137,B738,CHH7122,HU7122,TAO,SZX,SZX,
44167284,12258757,,,,,,,,
44167243,3957901,D-AIDM,A321,DLH8UY,LH2037,TXL,MUC,MUC,
44167299,11301619,N901AR,B744,KYE500,,MIA,CCS,CCS,
44167268,131162,CN-ROB,B738,RAM792Y,AT792,BOD,TLS,TLS,
44167271,7867117,B-5766,B738,CSN6694,CZ6694,BKK,NNG,NNG,
44167302,7865454,B-6357,A320,CSZ9980,ZH9980,SHE,SZX,SZX,
44167249,10670924,N281SK,E145,CHQ6031,RP6031,PHL,JFK,JFK,
44167317,10909891,N516LR,CRJ7,,,,,,
44167236,8189010,-,GRND,,,,,,
44167313,4660900,HA-LPS,A320,WZZ7MU,W62205,BUD,LTN,LTN,
44167309,12613818,C-GTSR,A332,TSC119,TS119,YYC,,,
44167258,,N236JB,E190,JBU2101,B62101,BUF,JFK,JFK,
44167310,8390271,VT-SGV,B738,SEJ526,SG526,CCU,GAU,GAU,
44167266,10898873,N505NK,A319,NKS940,NK940,DFW,ORD,ORD,
44167269,5023263,EI-DWS,B738,RYR467V,FR3746,PSA,CRL,CRL,
44167264,7866789,B-5918,A332,CCA1883,CA1883,PEK,PVG,PVG,
44167263,12598623,C-FXGG,B738,CJA780,C6780,YYZ,,,
44167257,5023657,EI-EFS,B738,RYR305Z,FR9235,OPO,BVA,BVA,
44167307,12589739,C-FKCO,A320,ACA1233,AC1233,RSW,YYZ,YYZ,
44167242,11163318,N76517,B738,UAL1080,UA1080,EWR,SJO,SJO,
44167312,11373460,N972FD,B752,,,,,,
44167233,853873,XA-AME,B738,AMX646,AM646,MEX,LAX,LAX,
44167283,12258745,,,,,,,,
44167278,7865061,B-5302,B738,CXA8031,MF8031,FOC,TNA,TNA,
44167251,10901726,N508NK,A319,NKS410,NK410,FLL,BWI,BWI,
44167252,12258151,,,,,,,,
44167293,7864989,B-6286,A320,ZH9901,ZH9901,SZX,SYX,SYX,
44167230,,N8924B,CRJ2,FLG3531,9E3531,CVG,PHL,PHL,
44167226,10723532,N33286,B738,,,,,,
44167228,11176894,07-0779,PC12,TROJN1,,,,,
44167285,12258934,,,,,,,,
44167324,12258846,,,,,,,,
44167297,7865932,B-6671,A320,CES7106,MU7106,PNH,CKG,CKG,
44167318,9003893,A6-ABM,A320,ABY180,G9180,ELQ,SHJ,SHJ,
44167305,9044939,PK-GFZ,B738,GIA325,GA325,SUB,CGK,CGK,
44167277,7454034,HL7552,A332,KAL961,KE961,ICN,RUH,RUH,
44167270,7866893,B-LAP,A333,CPA161,CX161,HKG,SYD,SYD,
44167282,10606535,N218FR,A320,FFT16,F916,STL,CUN,CUN,
44167256,7865993,B-6702,A320,CSN3574,CZ3574,TAO,CAN,CAN,
44167323,12258611,,,,,,,,
44167294,11171270,N773SK,CRJ7,,,,,,
44167314,5023762,EI-EKS,B738,RYR215N,FR2015,MAD,ACE,ACE,
44167315,8945800,VN-A198,A320,PIC525,BL525,VII,SGN,SGN,
44167322,14975195,PR-GGK,B738,GOL1745,G31745,GIG,GRU,GRU,
44167286,7866014,B-5271,B737,CES2594,MU2594,KMG,TSN,TSN,
44167267,4804813,CS-TFM,B772,NAX8892,DY8892,OSL,,,
44167227,4895384,SE-LTX,SB20,SAS879,SK879,ARN,AAL,AAL,
44167380,12258629,,,,,,,,
44167342,5024406,EI-EYR,A320,SDM274,FV274,MXP,LED,LED,
44167336,9044907,PK-GLQ,A320,CTV853,QG853,DPS,CGK,CGK,
44167358,5024235,EI-EVN,B738,RYR943U,FR4952,STN,PEG,PEG,
44167354,7866934,B-KQD,B77W,CPA826,CX826,HKG,YYZ,YYZ,
44167372,853452,XA-LRL,A30B,TNO1301,,LAX,GDL,GDL,
44167409,11071181,N675FE,A306,FDX2428,,PHL,EWR,EWR,
44167341,4738940,PH-EZT,E190,KLM1642,,,,,
44167419,4344224,VQ-BHW,B744,,,,,,
44167414,0,,H25B,H25B,,,,,
44167424,7864865,B-KPJ,B77W,CPA831,CX831,JFK,HKG,HKG,
44167378,12258328,,,,,,,,
44167334,12257880,,,,,,,,
44167345,10947729,N553WN,B737,,,,,,
44167401,4689735,LN-RKN,A333,SAS907,SK907,OSL,EWR,EWR,
44167363,10996780,N601NK,A320,NKS231,NK231,ATL,FLL,FLL,
44167349,5023151,EI-DSD,A320,AZA505,AZ505,OTP,LIN,LIN,
44167408,,N516LR,CRJ7,ASH3788,YV3788,ORD,JAX,JAX,
44167371,12258750,,,,,,,,
44167328,3416655,EC-JMR,A321,IBE31VL,,LHR,MAD,MAD,
44167391,3772900,F-HEPE,A320,AF644QI,AF7644,CDG,LYS,LYS,
44167398,4199236,G-FBEH,E190,BEE715J,BE3005,BHX,CDG,CDG,
44167360,12258013,,,,,,,,
44167364,4920864,HB-IJW,A320,SWR319,LX319,LHR,ZRH,ZRH,
44167353,11173183,N775SW,B737,,,,,,
44167365,7865733,B-5461,B738,FM9548,FM9548,CKG,SHA,SHA,
44167346,12607670,C-GKQF,DH8D,,,,,,
44167412,12257933,,,,,,,,
44167384,7787081,9V-TRI,A320,TGW2715,TR2715,PER,SIN,SIN,
44167388,4458120,OE-LEY,A320,NLY909M,HG2715,AGP,VIE,VIE,
44167410,12258073,,,,,,,,
44167330,0,,CL30,CL30,,,,,
44167373,3420751,EC-LEI,A319,IBE04HE,IB447,BIO,MAD,MAD,
44167422,11275737,N876NN,B738,AAL29,AA29,LGA,PBI,PBI,
44167375,4837427,OK-ZZK,,OKZZK,,,,,
44167359,9044680,PK-CKN,B734,SJY1820,SJ1820,CGK,,,
44167415,11386381,N985DL,MD88,,,,,,
44167357,,N324JB,E190,JBU1169,B61169,RIC,MCO,MCO,
44167403,10290791,,,,,,,,
44167370,4343111,VQ-BOD,A321,NWS1927,N41927,SVO,,,
44167425,12258935,,,,,,,,
44167338,,N669CA,CRJ7,GJS6251,G76251,JAX,DTW,DTW,
44167397,3770091,F-HBXL,E170,AF744RY,AF7744,CDG,BSL,BSL,
44167406,,N925AE,E145,EGF2925,MQ2925,CMH,ORD,ORD,
44167326,10805525,N413UP,B752,UPS2215,5X2215,BWI,,,
44167332,11164023,N766SW,B737,,,,,,
44167402,7785542,9V-SBF,A319,SLK803,MI803,SIN,DRW,DRW,
44167417,7864540,B-5202,B737,CCA4345,CA4345,CKG,SZX,SZX,
44167350,10800277,N408YX,E170,9881H3A,,,,,
44167385,10965738,N571JB,A320,JBU751,B6751,JFK,CUN,CUN,
44167389,7865773,B-6407,A319,CSN6270,CZ6270,XIY,HRB,HRB,
44167340,3951977,D-ACKI,CRJ9,DLH1PK,LH1637,POZ,MUC,MUC,
44167413,11207816,,,,,,,,
44167337,4195710,G-CIVE,B744,,,,,,
44167400,3958389,D-AISU,A321,DLH75E,LH1167,LIS,FRA,FRA,
44167344,3957861,D-AICE,A320,CFG5835,DE5835,ACE,STR,STR,
44167335,12258927,,,,,,,,
44167361,12258636,,,,,,,,
44167352,11362289,N961AV,A320,AVA9304,AV9304,BOG,MDE,MDE,
44167396,4220757,G-EZWD,A320,EZY96PR,U21902,TFS,MAN,MAN,
44167329,131314,CN-COE,AT76,RAM968C,AT968,CMN,VLC,VLC,
44167379,12258350,,,,,,,,
44167404,11209451,,,,,,,,
44167390,4494055,OO-DWG,RJ1H,BEL4VT,SN3157,BRU,MXP,MXP,
44167423,8189008,-,,,,,,,
44167381,10910886,N517NK,A319,NKS939,NK939,DTW,IAH,IAH,
44167399,10548300,N1602,B763,DAL33,DL33,AMS,ATL,ATL,
44167343,14978620,PR-AQI,AT76,AZU4349,AD4349,UBA,VCP,VCP,
44167392,853579,XA-ING,A320,AIJ2523,4O2523,MID,MEX,MEX,
44167374,7865945,B-6668,A321,CES5272,MU5272,SZX,SHA,SHA,
44167411,3751296,F-GPMA,A319,AF714YH,AF7714,CDG,NCE,NCE,
44167416,7700625,RP-C3432,A343,PAL864,PR864,CEB,MNL,MNL,
44167333,0,,C550,C550,,,,,
44167386,7785866,9V-SLJ,A320,SLK468,MI468,SIN,COK,COK,
44167420,10620161,N231JB,E190,JBU45,B645,BUF,RSW,RSW,
44167376,4961382,TC-MCF,B734,MNB524,,,,,
44167339,9044547,PK-GFI,B738,GIA576,GA576,CGK,BPN,BPN,
44167351,0,,C25B,C25B,,,,,
44167394,,N904AN,B738,AAL1283,AA1283,BNA,MIA,MIA,
44167418,14975307,PR-VBG,B738,GOL1654,G31654,BSB,MAO,MAO,
44167362,12258947,,,,,,,,
44167377,7634968,OD-MRS,A320,MEA324,ME324,BEY,EBL,EBL,
44167500,7505465,YI-AQY,A332,IAW224,IA224,IST,BGW,BGW,
44167431,12258938,,,,,,,,
44167497,3756070,F-GUBG,E145,HOP4313,A54313,BRU,LYS,LYS,
44167483,,N946SW,CRJ2,SKW5462,OO5462,SPI,ORD,ORD,
44167476,7785875,9V-SLS,A320,SLK617,MI617,REP,SIN,SIN,
44167521,5022229,EI-DEG,A320,EIN523,EI523,CDG,DUB,DUB,
44167472,7700994,RP-C8394,A320,GAP81,2P81,MNL,KLO,KLO,
44167499,9045017,PK-AZH,A320,AWQ8057,QZ8057,KUL,KNO,KNO,
44167504,7867237,B-5845,B738,CXA8015,MF8015,XMN,HKG,HKG,
44167490,11210618,,,,,,,,
44167469,4763045,SP-LNF,E190,LOT282,LO282,LHR,WAW,WAW,
44167428,9003927,A6-EIV,A320,ETD90,EY90,ATH,AUH,AUH,
44167453,7701068,RP-C8398,A320,GAP910,2P910,BCD,MNL,MNL,
44167484,,N607SK,CRJ7,SKW4582,OO4582,GRB,ATL,ATL,
44167429,5023831,EI-EMO,B738,RYR4671,FR4671,CAG,LGW,LGW,
44167461,7866594,B-5905,A333,CHH7995,HU7995,PEK,BKK,BKK,
44167511,4949033,TC-AAI,B738,PGT118,PC105,SAW,ADB,ADB,
44167438,3957910,D-AIDV,A321,DLH849,LH849,HEL,FRA,FRA,
44167458,12257571,,,,,,,,
44167503,8945683,VN-A142,B772,HVN16,VN16,CDG,HAN,HAN,
44167439,4921587,HB-JLR,A320,SWR37M,LX354,GVA,LHR,LHR,
44167510,4080701,D-IRAR,BE20,DIRAR,,,,,
44167463,8390051,VT-JBS,B738,JAI2843,9W2843,CCU,MAA,MAA,
44167477,11368944,N968AT,B712,,,,,,
44167485,4197319,G-GAVA,JS31,LNQ937,,,,,
44167491,9044912,PK-GLV,A320,CTV833,QG833,KNO,CGK,CGK,
44167479,3951266,D-ABUB,B763,,,,,,
44167443,0,,C25A,C25A,,,,,
44167464,9003789,A6-ENK,B77W,UAE51,EK51,DXB,MUC,MUC,
44167441,5024290,EI-EWI,B712,VOE1521,V71521,GOA,PMO,PMO,
44167440,0,,F2TH,F2TH,,,,,
44167460,12258944,,,,,,,,
44167492,8144932,VH-OJA,B744,QFA100,QF100,HKG,SYD,SYD,
44167488,8677979,JA14KZ,B748,NCA203,KZ203,NRT,HKG,HKG,
44167508,3958162,D-AILR,A319,DLH891,LH891,RIX,FRA,FRA,
44167449,15205155,CC-AJF,A319,SKU197,H2197,IQQ,SCL,SCL,
44167456,4459448,OE-LAX,B763,AUA33,OS33,VIE,DEL,DEL,
44167470,9003622,A6-FDC,B738,FDB647,FZ647,DXB,ADD,ADD,
44167520,4595068,OH-LEI,E170,FCM746L,AY2746,WAW,HEL,HEL,
44167517,7867102,B-5928,A333,CSN322,CZ322,MEL,CAN,CAN,
44167519,4344104,VQ-BCZ,A320,SVR2970,U62970,TJU,DME,DME,
44167496,11336053,N935NN,B738,AAL1325,AA1325,BDA,MIA,MIA,
44167462,6294305,4K-SW888,B744,AZG9181,,MXP,,,
44167454,0,,C56X,C56X,,,,,
44167459,12258956,,,,,,,,
44167427,11187098,N789SW,B737,,,,,,
44167442,7455378,HL8292,B738,ESR521,ZE521,ICN,REP,REP,
44167498,12258012,,,,,,,,
44167486,9003823,A6-FDX,B738,FDB573,FZ573,DXB,KTM,KTM,
44167455,8188987,-,,,,,,,
44167509,12601373,C-GBIA,A319,ACA549,AC549,EWR,YVR,YVR,
44167512,12258646,,,,,,,,
44167502,5046518,LX-LGU,B738,LGL979,LG979,LUX,RAK,RAK,
44167518,65554,SU-GBB,A320,MSR656,MS656,JED,HBE,HBE,
44167473,11232148,N833AW,A319,AWE553,US553,BOS,PHL,PHL,
44167467,12591960,C-FNJZ,CRJ7,,,,,,
44167450,7864627,B-HNB,B772,CPA702,CX702,BKK,HKG,HKG,
44167468,4343291,VQ-BLR,B748,ABW519,RU519,SVO,,,
44167522,11355140,N954FD,B752,FX826,FX826,SDF,,,
44167430,7455239,HL8207,B737,ESR230,ZE230,CJU,,,
44167478,4344122,VQ-BDP,B738,TYA108,Y7108,KJA,DME,DME,
44167448,8189055,-,,,,,,,
44167447,3953731,D-AEBC,E190,DLH6PM,LH1691,PRG,MUC,MUC,
44167452,8390625,VT-IFX,A320,IGO264,6E264,BOM,HYD,HYD,
44167487,8390646,VT-GOO,A320,GOW285,G8285,BLR,GOI,GOI,
44167432,172423,TS-IMH,A320,TAR814,TU814,CAI,TUN,TUN,
44167435,,N33286,B738,UAL1284,UA1284,EWR,SFO,SFO,
44167513,4565653,OY-JTU,B737,JTG218,JO218,LPA,,,
44167505,5046524,LX-LGJ,E145,LGL8014,LG8014,CDG,LUX,LUX,
44167471,12258543,,,,,,,,
44167446,12585848,C-FEIX,E170,SKV7484,,DFW,YYZ,YYZ,
44167489,10291399,-,,,,,,,
44167526,12258623,,,,,,,,
44167559,3753261,F-GRJN,CRJ1,HO193RP,A53193,NCE,RNS,RNS,
44167530,4967463,TC-SAG,B737,THY7062,TK7062,ESB,TZX,TZX,
44167550,4196826,G-EUUM,A320,BAW883,BA883,KBP,LHR,LHR,
44167538,12258856,,,,,,,,
44167612,4218131,G-EZDZ,A319,EZY93CX,U25395,LGW,INN,INN,
44167535,,N910DL,MD88,DAL1588,DL1588,MYR,ATL,ATL,
44167549,7866987,B-LPK,A320,CRK140,HX140,NNG,HKG,HKG,
44167560,7865108,B-5312,B738,CCA1307,CA1307,PEK,SZX,SZX,
44167586,,N8672A,CRJ2,FLG3762,9E3762,AZO,MSP,MSP,
44167563,10781561,N390HA,A332,HAL450,HA450,KIX,HNL,HNL,
44167587,,N810MD,E170,TCF5975,S55975,CMH,MSP,MSP,
44167566,45096,ZS-SFN,A319,SAA49,SA49,LVI,JNB,JNB,
44167551,11219168,N820AE,E135,EGF2849,MQ2849,ORD,BUF,BUF,
44167529,10967902,N573UP,B744,UPS63,5X63,HKG,ANC,ANC,
44167588,11344262,N943NN,B738,AAL985,AA985,ORD,RDU,RDU,
44167583,10519901,N13227,B738,UAL193,UA193,ROR,MNL,MNL,
44167581,4219904,G-GSSF,B748,BAW3459,BA3459,STN,DXB,DXB,
44167589,10640523,N251PS,CRJ2,,,,,,
44167599,7389342,A4O-BD,B738,OMA328,WY328,LHE,MCT,MCT,
44167567,3951240,D-ABTH,B744,DLH446,LH446,FRA,DEN,DEN,
44167558,7865960,B-6693,A320,CES5648,MU5648,WUS,SHA,SHA,
44167618,5023492,EI-EBG,B738,RYR672F,FR7753,RAK,MAD,MAD,
44167557,4341963,VP-BHJ,A319,SBI160,S7160,KBP,DME,DME,
44167539,12258964,,,,,,,,
44167532,8934147,HS-TXC,A320,THA2256,TG2256,URT,BKK,BKK,
44167545,4734982,PH-BFG,B744,KLM31,KL691,AMS,YYZ,YYZ,
44167544,7549040,EP-LCP,F70,KIS,,KIH,,,
44167603,7865535,B-5397,B738,CCA1107,CA1107,PEK,BAV,BAV,
44167610,12259021,,,,,,,,
44167624,4901048,SE-REX,B737,SAS690,SK690,LIN,ARN,ARN,
44167552,4618388,PI-05,PC12,,,,,,
44167528,12258908,,,,,,,,
44167565,10858982,N466WN,B737,,,,,,
44167556,7865818,B-5263,B737,CES5822,MU5822,DSN,KMG,KMG,
44167537,65125,-,,MV1,MV1,JNB,,,
44167575,7405690,HZ-AS31,A320,SVA570,SV570,RUH,AUH,AUH,
44167611,10863470,N470ZW,CRJ2,,,,,,
44167542,0,,C550,C550,,,,,
44167609,12258954,,,,,,,,
44167536,3951012,D-ABMD,B738,BER6499,AB6499,TXL,CGN,CGN,
44167622,7866912,B-LNF,A332,CRK239,HX239,SHA,HKG,HKG,
44167613,8389851,VT-ALG,B77L,AIVTAL,,DEL,,,
44167626,,N636RW,E170,TCF3573,S53573,DCA,ORD,ORD,
44167597,4920985,HB-ION,A321,SWR227Z,LX2111,AGP,ZRH,ZRH,
44167602,3753199,F-GRHP,A319,AF225QX,AF6225,NCE,ORY,ORY,
44167608,12258887,,,,,,,,
44167617,7866517,B-5652,B738,CDG4710,SC4710,FOC,KWL,KWL,
44167571,8189001,-,GRND,,,,,,
44167615,12601373,CGBIA,A319,ACA549,AC549,EWR,YVR,YVR,
44167527,12258904,,,,,,,,
44167562,9044936,PK-GFW,B738,GIA349,GA349,DPS,SUB,SUB,
44167623,4958827,TC-JSK,A321,THY88A,TK1953,IST,AMS,AMS,
44167579,10876280,N483TS,,N483TS,,,,,
44167604,368719,8Q-TMO,DHC6,8QTMS,,,,,
44167578,4221246,G-ISLG,AT42,BCI284,SI284,CDG,JER,JER,
44167605,12258795,,,,,,,,
44167554,7866400,B-5626,B738,CDG4678,SC4678,CAN,TAO,TAO,
44167540,12258926,,,,,,,,
44167548,,N973SW,CRJ2,SKW5542,OO5542,YQT,ORD,ORD,
44167600,434199,A7-ADB,A320,QTR1327,QR1327,DOH,KRT,KRT,
44167607,12258725,,,,,,,,
44167531,5024045,EI-DVM,A320,EIN552,EI552,DUB,LYS,LYS,
44167543,4843305,FREN1,GRND,PATSAHA,,IST,,,
44167580,15205399,CC-BAG,A320,LPE2591,,,,,
44167621,7786064,9V-SRP,B772,SIA963,SQ963,CGK,SIN,SIN,
44167561,0,,F2TH,F2TH,,,,,
44167596,7866840,B-5737,B738,ZH9622,ZH9622,NKG,CAN,CAN,
44167591,1374763,RA-64043,T204,WZ157,WZ157,DME,,,
44167593,,N11194,E45X,ASQ4434,EV4434,MCI,EWR,EWR,
44167577,3769700,F-HBLE,E190,AFR1614,AF1614,CDG,ZRH,ZRH,
44167574,10904875,N511AE,CRJ7,,,,,,
44167619,0,,GLF6,GLF6,,,,,
44167595,15205420,CC-BAV,A320,ARE321,,,,,
44167598,3780968,F-HMLI,CRJX,HO003FF,A54003,NTE,LYS,LYS,
44167590,8915009,HS-BBA,A320,AIQ3167,FD3167,HKT,CNX,CNX,
44167564,4566089,OY-KBI,A343,SAS935,SK935,CPH,SFO,SFO,
44167533,5276390,UR-PSI,B739,AUI371,PS371,KBP,DXB,DXB,
44167541,0,,C680,C680,,,,,
44167616,11317549,N917FD,B752,FDX1958,FX1958,SYR,BTV,BTV,
44167555,11356475,N955WN,B737,,,,,,
44167534,11085096,N689FE,A306,FDX1587,,MEM,MCO,MCO,
44167716,7867093,B-9927,A320,CES768,MU768,HKG,NKG,NKG,
44167705,4736262,PH-HZO,B738,TRA5495,HV5495,AMS,VCE,VCE,
44167681,8389554,VT-AXN,B738,AXB537,IX537,TRV,AUH,AUH,
44167633,12258622,,,,,,,,
44167666,12607386,C-GKFH,B722,,,,,,
44167635,12258962,,,,,,,,
44167690,11302219,N9010R,A319,AAL46,AA46,BJX,DFW,DFW,
44167719,12258572,,,,,,,,
44167708,,N634CZ,E170,CPZ5757,CP5757,MCI,LAX,LAX,
44167667,7864705,B-HYF,A333,HDA897,KA897,PVG,HKG,HKG,
44167689,7865456,B-5377,B738,ZH9368,ZH9368,DLC,NKG,NKG,
44167670,4901190,SE-RJF,A320,SAS778,SK778,ATH,CPH,CPH,
44167699,4687157,LN-DYE,B738,NAX4010,DY4010,UME,ARN,ARN,
44167662,9015463,B-18609,B738,CAL2731,CI2731,TPE,PEN,PEN,
44167638,12259040,,,,,,,,
44167668,655481,7T-VKI,B738,DAH1122,AH1122,CZL,ORY,ORY,
44167651,3761377,F-GZHB,B738,TVF944,TO944,YUL,,,
44167637,12259012,,,,,,,,
44167717,4459643,OE-LFH,F70,AUA821,OS821,VIE,IST,IST,
44167661,7866885,B-LNC,A332,CRK304,HX304,HKG,PEK,PEK,
44167675,8390534,VT-JCX,AT76,JAI2511,9W2511,BOM,IXU,IXU,
44167698,0,,B752,B752,,,,,
44167718,5046475,LX-LGH,DH8D,LGL55H,LG8255,LUX,NCE,NCE,
